,session_date,prev_rdr_high,prev_rdr_low,pre_adr_high,pre_adr_low,adr_high,adr_low,adr_transition_high,adr_transition_low,odr_high,odr_low,odr_transition_high,odr_transition_low,rdr_high,rdr_low,prev_rdr_idr_midline,adr_idr_midline,odr_idr_midline,prev_rdr_high_touch,prev_rdr_low_touch,pre_adr_high_touch,pre_adr_low_touch,adr_high_touch,adr_low_touch,adr_transition_high_touch,adr_transition_low_touch,odr_high_touch,odr_low_touch,odr_transition_high_touch,odr_transition_low_touch,prev_rdr_idr_midline_touch,adr_idr_midline_touch,odr_idr_midline_touch,prev_rdr_high_touch_time_bucket,prev_rdr_low_touch_time_bucket,pre_adr_high_touch_time_bucket,pre_adr_low_touch_time_bucket,adr_high_touch_time_bucket,adr_low_touch_time_bucket,adr_transition_high_touch_time_bucket,adr_transition_low_touch_time_bucket,odr_high_touch_time_bucket,odr_low_touch_time_bucket,odr_transition_high_touch_time_bucket,odr_transition_low_touch_time_bucket,prev_rdr_idr_midline_touch_time_bucket,adr_idr_midline_touch_time_bucket,odr_idr_midline_touch_time_bucket,Instrument
2161,2016-06-13,1288.9,1280.3,1286.5,1285.6,1286.5,1282.3,1283.1,1280.7,1288.4,1278.6,1293.0,1285.1,1291.4,1283.3,1284.6,1285.55,1282.25,2016-06-14 08:40:00,2016-06-14 04:00:00,2016-06-13 20:10:00,2016-06-13 19:50:00,2016-06-14 07:50:00,2016-06-14 02:00:00,2016-06-14 03:00:00,2016-06-14 04:00:00,2016-06-14 08:40:00,,,2016-06-14 11:20:00,2016-06-13 19:55:00,2016-06-14 07:05:00,,odr_transition,odr,adr,adr,odr,adr_transition,odr,odr,odr_transition,untouched,untouched,rdr,adr,odr,untouched,GC
2162,2016-06-14,1291.4,1283.3,1289.2,1286.6,1289.2,1285.3,1290.1,1287.6,1289.7,1281.3,1287.3,1283.4,1300.0,1284.5,1289.1,1287.6,1287.1999999999998,2016-06-15 14:00:00,2016-06-15 07:50:00,2016-06-14 19:30:00,2016-06-14 20:15:00,2016-06-15 02:00:00,2016-06-15 03:40:00,2016-06-15 13:40:00,2016-06-15 03:25:00,2016-06-15 13:40:00,,2016-06-15 09:50:00,,2016-06-14 19:15:00,2016-06-15 02:45:00,2016-06-15 08:40:00,rdr,odr,adr,adr,adr_transition,odr,rdr,odr,rdr,untouched,rdr,untouched,pre_adr,adr_transition,odr_transition,GC
2163,2016-06-15,1300.0,1284.5,1297.4,1293.2,1306.4,1296.5,1316.8,1306.1,1314.5,1305.1,1315.4,1309.3,1318.9,1280.1,1286.15,1297.9,1312.45,2016-06-15 20:30:00,2016-06-16 15:25:00,2016-06-15 20:00:00,2016-06-16 13:15:00,2016-06-16 02:00:00,2016-06-16 13:10:00,2016-06-16 10:20:00,2016-06-16 05:50:00,2016-06-16 08:45:00,2016-06-16 12:20:00,2016-06-16 10:05:00,2016-06-16 12:00:00,2016-06-16 13:55:00,2016-06-16 13:10:00,2016-06-16 08:30:00,adr,rdr,adr,rdr,adr_transition,rdr,rdr,odr,odr_transition,rdr,rdr,rdr,rdr,rdr,odr_transition,GC
2164,2016-06-16,1318.9,1280.1,1284.8,1280.8,1289.2,1278.8,1287.3,1282.1,1293.6,1283.1,1294.2,1289.7,1302.7,1287.8,1314.8000000000002,1284.6,1286.55,,2016-06-16 21:05:00,2016-06-16 19:45:00,2016-06-16 21:05:00,2016-06-17 06:30:00,,2016-06-17 03:15:00,,2016-06-17 09:10:00,,2016-06-17 09:55:00,2016-06-17 11:00:00,,2016-06-17 02:30:00,,untouched,adr,adr,adr,odr,untouched,odr,untouched,odr_transition,untouched,rdr,rdr,untouched,adr_transition,untouched,GC
2165,2016-06-19,1302.7,1287.8,1296.8,1282.3,1294.9,1283.3,1287.8,1285.8,1291.8,1280.8,1287.5,1282.6,1294.2,1281.7,1295.0,1291.6999999999998,1288.65,,2016-06-19 18:00:00,,2016-06-20 07:05:00,,2016-06-20 06:55:00,2016-06-20 03:00:00,2016-06-20 05:05:00,2016-06-20 13:25:00,,2016-06-20 10:45:00,2016-06-20 09:30:00,2016-06-19 18:25:00,2016-06-20 03:40:00,2016-06-20 10:45:00,untouched,pre_adr,untouched,odr,untouched,odr,odr,odr,rdr,untouched,rdr,rdr,pre_adr,odr,rdr,GC
2166,2016-06-20,1294.2,1281.7,1293.5,1290.4,1297.4,1285.9,1288.0,1285.4,1287.1,1272.0,1278.5,1274.1,1278.6,1267.1,1283.6,1293.55,1285.35,2016-06-20 20:05:00,2016-06-21 06:55:00,2016-06-20 20:05:00,2016-06-20 19:40:00,,2016-06-21 02:00:00,,2016-06-21 03:20:00,,2016-06-21 10:15:00,2016-06-21 09:35:00,2016-06-21 10:00:00,2016-06-21 03:30:00,,,adr,odr,adr,adr,untouched,adr_transition,untouched,odr,untouched,rdr,rdr,rdr,odr,untouched,untouched,GC
2167,2016-06-21,1278.6,1267.1,1273.5,1270.2,1273.4,1263.8,1267.9,1265.4,1271.4,1265.7,1271.3,1266.3,1272.2,1266.1,1274.1,1270.4,1268.8000000000002,,2016-06-22 01:40:00,,2016-06-21 20:00:00,,,2016-06-22 03:00:00,,2016-06-22 11:30:00,,2016-06-22 09:40:00,2016-06-22 10:15:00,,2016-06-22 03:35:00,2016-06-22 08:45:00,untouched,adr,untouched,adr,untouched,untouched,odr,untouched,rdr,untouched,rdr,rdr,untouched,odr,odr_transition,GC
2168,2016-06-22,1272.2,1266.1,1268.2,1261.5,1269.6,1263.5,1274.9,1267.0,1273.7,1259.9,1265.6,1260.6,1269.9,1256.9,1269.4,1264.55,1270.6,2016-06-23 02:25:00,2016-06-22 18:00:00,2016-06-22 21:30:00,2016-06-23 06:40:00,2016-06-23 02:10:00,2016-06-23 06:30:00,,2016-06-23 05:20:00,,2016-06-23 16:00:00,2016-06-23 09:35:00,2016-06-23 15:55:00,2016-06-22 21:45:00,2016-06-23 06:30:00,,adr_transition,pre_adr,adr,odr,adr_transition,odr,untouched,odr,untouched,rdr,rdr,rdr,adr,odr,untouched,GC
2169,2016-06-23,1269.9,1256.9,1273.7,1252.8,1362.6,1265.5,1331.0,1316.1,1332.6,1311.0,1335.9,1325.5,1330.6,1312.7,1265.65,1269.05,1321.5,2016-06-23 19:15:00,2016-06-23 18:00:00,2016-06-23 20:55:00,,,,2016-06-24 06:40:00,2016-06-24 03:45:00,2016-06-24 08:55:00,,,2016-06-24 09:30:00,2016-06-23 19:15:00,,2016-06-24 09:35:00,pre_adr,pre_adr,adr,untouched,untouched,untouched,odr,odr,odr_transition,untouched,untouched,rdr,pre_adr,untouched,rdr,GC
2170,2016-06-26,1330.6,1312.7,1340.0,1322.2,1338.7,1326.8,1332.3,1330.0,1337.6,1327.2,1334.9,1327.0,1333.4,1320.8,1318.75,1336.1,1328.85,2016-06-26 18:00:00,,,2016-06-27 11:30:00,,2016-06-27 11:00:00,2016-06-27 06:30:00,2016-06-27 03:00:00,,2016-06-27 09:25:00,,2016-06-27 11:00:00,,2016-06-27 07:45:00,2016-06-27 09:20:00,pre_adr,untouched,untouched,rdr,untouched,rdr,odr,odr,untouched,odr_transition,untouched,rdr,untouched,odr,odr_transition,GC
2171,2016-06-27,1333.4,1320.8,1329.4,1327.0,1329.5,1316.0,1321.7,1318.5,1319.9,1308.2,1318.9,1313.8,1322.8,1312.7,1329.85,1328.5,1317.8,,2016-06-27 23:10:00,2016-06-27 19:40:00,2016-06-27 19:50:00,,2016-06-28 03:35:00,2016-06-28 09:35:00,2016-06-28 03:00:00,2016-06-28 09:30:00,,2016-06-28 09:30:00,2016-06-28 09:55:00,,,2016-06-28 08:30:00,untouched,adr,adr,adr,untouched,odr,rdr,odr,rdr,untouched,rdr,rdr,untouched,untouched,odr_transition,GC
2172,2016-06-28,1322.8,1312.7,1317.6,1313.3,1324.5,1315.6,1324.5,1322.1,1327.0,1319.0,1326.3,1321.2,1331.0,1318.9,1317.45,1317.9,1324.85,2016-06-28 22:00:00,,2016-06-28 19:35:00,,2016-06-29 02:20:00,,2016-06-29 03:00:00,2016-06-29 04:45:00,2016-06-29 10:35:00,2016-06-29 15:55:00,2016-06-29 10:35:00,2016-06-29 09:30:00,2016-06-28 19:25:00,,2016-06-29 08:40:00,adr,untouched,adr,untouched,adr_transition,untouched,odr,odr,rdr,rdr,rdr,rdr,pre_adr,untouched,odr_transition,GC
2173,2016-06-29,1331.0,1318.9,1321.0,1317.5,1320.6,1316.6,1319.6,1317.3,1323.8,1315.3,1322.7,1319.7,1326.5,1316.5,1322.8000000000002,1318.5,1317.5500000000002,,2016-06-29 18:20:00,2016-06-30 04:55:00,2016-06-29 19:30:00,2016-06-30 04:45:00,2016-06-30 03:00:00,2016-06-30 04:10:00,2016-06-30 03:00:00,2016-06-30 09:30:00,,2016-06-30 09:30:00,2016-06-30 10:10:00,2016-06-30 05:05:00,2016-06-30 02:10:00,2016-06-30 12:40:00,untouched,pre_adr,odr,adr,odr,odr,odr,odr,rdr,untouched,rdr,rdr,odr,adr_transition,rdr,GC
2174,2016-06-30,1326.5,1316.5,1329.2,1323.4,1339.0,1323.1,1337.3,1333.3,1340.9,1333.7,1340.3,1336.6,1347.0,1336.7,1322.0,1324.85,1337.3000000000002,2016-06-30 19:10:00,,2016-06-30 21:25:00,2016-06-30 21:00:00,2016-07-01 03:40:00,,2016-07-01 03:30:00,,2016-07-01 09:30:00,,2016-07-01 09:30:00,,,,2016-07-01 08:35:00,pre_adr,untouched,adr,adr,odr,untouched,odr,untouched,rdr,untouched,rdr,untouched,untouched,untouched,odr_transition,GC
2175,2016-07-03,1347.0,1336.7,1347.6,1338.5,1360.3,1343.1,1355.9,1351.2,1355.6,1348.5,1355.4,1351.6,1356.4,1351.3,1341.5500000000002,1345.3,1351.1,2016-07-03 19:25:00,,2016-07-03 21:05:00,,,,2016-07-04 09:45:00,2016-07-04 03:25:00,2016-07-04 09:45:00,,2016-07-04 09:35:00,2016-07-04 10:30:00,2016-07-03 18:00:00,,,pre_adr,untouched,adr,untouched,untouched,untouched,rdr,odr,rdr,untouched,rdr,rdr,pre_adr,untouched,untouched,GC
2176,2016-07-04,1356.4,1351.3,1353.0,1350.3,1354.7,1340.2,1347.5,1344.2,1352.6,1345.3,1352.3,1348.2,1359.9,1344.4,1353.9,1352.55,1347.3,2016-07-05 12:10:00,2016-07-04 18:00:00,2016-07-04 20:15:00,2016-07-04 19:45:00,2016-07-05 09:40:00,,2016-07-05 03:30:00,,2016-07-05 09:35:00,2016-07-05 11:00:00,2016-07-05 09:35:00,2016-07-05 10:35:00,2016-07-04 20:25:00,2016-07-05 07:00:00,2016-07-05 10:35:00,rdr,pre_adr,adr,adr,rdr,untouched,odr,untouched,rdr,rdr,rdr,rdr,adr,odr,rdr,GC
2177,2016-07-05,1359.9,1344.4,1366.9,1356.3,1373.7,1363.0,1373.4,1367.5,1377.5,1366.5,1374.2,1367.9,1375.4,1361.0,1352.5,1364.75,1368.05,2016-07-05 18:05:00,,2016-07-05 20:30:00,,2016-07-06 05:40:00,2016-07-06 14:35:00,2016-07-06 05:20:00,2016-07-06 03:20:00,,2016-07-06 10:00:00,2016-07-06 10:55:00,2016-07-06 09:30:00,,2016-07-06 14:35:00,2016-07-06 09:25:00,pre_adr,untouched,adr,untouched,odr,rdr,odr,odr,untouched,rdr,rdr,rdr,untouched,rdr,odr_transition,GC
2178,2016-07-06,1375.4,1361.0,1369.6,1364.6,1372.9,1367.3,1371.0,1367.3,1370.2,1361.5,1366.5,1358.9,1364.7,1352.0,1368.8000000000002,1369.05,1369.0500000000002,,2016-07-07 09:00:00,2016-07-06 19:50:00,2016-07-07 07:00:00,,2016-07-07 02:45:00,,2016-07-07 06:00:00,,2016-07-07 09:00:00,,2016-07-07 09:35:00,2016-07-06 18:50:00,2016-07-07 02:20:00,,untouched,odr_transition,adr,odr,untouched,adr_transition,untouched,odr,untouched,odr_transition,untouched,rdr,pre_adr,adr_transition,untouched,GC
2179,2016-07-07,1364.7,1352.0,1363.3,1360.3,1363.6,1356.0,1360.0,1356.9,1365.6,1354.7,1371.8,1336.3,1368.9,1352.0,1357.15,1361.7,1356.35,2016-07-08 08:25:00,2016-07-08 08:30:00,2016-07-07 20:05:00,2016-07-07 20:30:00,2016-07-08 08:25:00,2016-07-08 03:05:00,2016-07-08 08:25:00,2016-07-08 03:00:00,2016-07-08 09:15:00,2016-07-08 08:30:00,,,2016-07-07 21:00:00,2016-07-08 08:25:00,2016-07-08 08:30:00,odr,odr_transition,adr,adr,odr,odr,odr,odr,odr_transition,odr_transition,untouched,untouched,adr,odr,odr_transition,GC
2180,2016-07-10,1368.9,1352.0,1376.5,1368.2,1373.2,1363.8,1365.1,1362.5,1364.2,1355.6,1358.5,1351.8,1361.6,1353.7,1358.6,1370.35,1361.4,2016-07-10 18:00:00,2016-07-11 09:10:00,,2016-07-10 20:15:00,,2016-07-11 02:00:00,,2016-07-11 03:00:00,,2016-07-11 08:45:00,2016-07-11 09:35:00,,2016-07-11 03:30:00,,2016-07-11 12:00:00,pre_adr,odr_transition,untouched,adr,untouched,adr_transition,untouched,odr,untouched,odr_transition,rdr,untouched,odr,untouched,rdr,GC
2181,2016-07-11,1361.6,1353.7,1357.0,1354.0,1358.9,1352.8,1357.5,1354.2,1358.6,1345.3,1350.5,1345.9,1347.3,1331.0,1357.85,1355.7,1356.9,,2016-07-11 21:00:00,2016-07-11 20:05:00,2016-07-11 21:00:00,,2016-07-12 05:40:00,2016-07-12 03:15:00,2016-07-12 05:25:00,,2016-07-12 09:35:00,,2016-07-12 09:30:00,2016-07-11 20:05:00,2016-07-12 02:10:00,,untouched,adr,adr,adr,untouched,odr,odr,odr,untouched,rdr,untouched,rdr,adr,adr_transition,untouched,GC
2182,2016-07-12,1347.3,1331.0,1335.9,1333.5,1341.2,1328.1,1343.1,1338.4,1345.0,1337.0,1343.8,1339.1,1346.3,1337.4,1344.4499999999998,1334.9,1342.9,,2016-07-12 21:05:00,2016-07-12 20:15:00,2016-07-12 20:55:00,2016-07-13 02:35:00,,2016-07-13 03:20:00,2016-07-13 06:15:00,2016-07-13 09:45:00,,2016-07-13 09:40:00,2016-07-13 10:40:00,2016-07-13 03:50:00,,2016-07-13 08:30:00,untouched,adr,adr,adr,adr_transition,untouched,odr,odr,rdr,untouched,rdr,rdr,odr,untouched,odr_transition,GC
2183,2016-07-13,1346.3,1337.4,1347.2,1343.7,1348.0,1334.1,1336.1,1332.7,1334.4,1321.9,1325.6,1320.6,1335.7,1320.4,1342.4499999999998,1346.4499999999998,1332.85,2016-07-13 19:05:00,2016-07-14 01:40:00,2016-07-13 19:30:00,2016-07-13 21:30:00,,2016-07-14 02:00:00,,2016-07-14 03:00:00,2016-07-14 16:00:00,2016-07-14 08:55:00,2016-07-14 09:55:00,2016-07-14 09:40:00,2016-07-13 21:30:00,,2016-07-14 12:55:00,pre_adr,adr,adr,adr,untouched,adr_transition,untouched,odr,rdr,odr_transition,rdr,rdr,adr,untouched,rdr,GC
2184,2016-07-14,1335.7,1320.4,1337.2,1333.8,1336.3,1326.8,1334.3,1331.2,1336.7,1330.6,1334.3,1322.6,1339.5,1323.3,1323.15,1335.1999999999998,1332.65,2016-07-14 18:00:00,,2016-07-15 16:35:00,2016-07-14 20:30:00,2016-07-15 08:10:00,2016-07-15 09:15:00,2016-07-15 06:10:00,2016-07-15 05:25:00,2016-07-15 16:35:00,2016-07-15 08:30:00,2016-07-15 16:30:00,,2016-07-15 09:25:00,2016-07-15 06:20:00,2016-07-15 08:30:00,pre_adr,untouched,rdr,adr,odr,odr_transition,odr,odr,rdr,odr_transition,rdr,untouched,odr_transition,odr,odr_transition,GC
2185,2016-07-17,1339.5,1323.3,1334.9,1330.2,1335.0,1324.1,1330.4,1326.6,1330.0,1323.5,1331.9,1327.4,1336.0,1326.7,1326.1999999999998,1333.75,1327.4499999999998,,,2016-07-17 20:05:00,2016-07-17 21:05:00,2016-07-18 09:40:00,2016-07-18 07:35:00,2016-07-18 09:00:00,2016-07-18 03:00:00,2016-07-18 08:55:00,,2016-07-18 09:30:00,2016-07-18 11:20:00,2016-07-17 21:20:00,2016-07-18 09:30:00,2016-07-18 08:35:00,untouched,untouched,adr,adr,rdr,odr,odr_transition,odr,odr_transition,untouched,rdr,rdr,adr,rdr,odr_transition,GC
2186,2016-07-18,1336.0,1326.7,1329.6,1327.5,1332.2,1325.8,1331.8,1327.0,1335.5,1328.4,1332.7,1328.1,1334.4,1328.6,1333.5,1329.4499999999998,1329.85,,2016-07-18 21:20:00,2016-07-18 20:00:00,2016-07-18 21:05:00,2016-07-19 04:20:00,,2016-07-19 04:20:00,,,2016-07-19 09:05:00,2016-07-19 10:20:00,,2016-07-19 04:20:00,2016-07-19 02:15:00,2016-07-19 08:45:00,untouched,adr,adr,adr,odr,untouched,odr,untouched,untouched,odr_transition,rdr,untouched,odr,adr_transition,odr_transition,GC
2187,2016-07-19,1334.4,1328.6,1334.0,1331.6,1338.8,1329.5,1330.7,1328.5,1329.2,1316.8,1318.8,1314.3,1321.0,1312.5,1331.5,1333.65,1326.75,2016-07-19 20:00:00,2016-07-20 02:05:00,2016-07-19 20:00:00,2016-07-19 21:20:00,,2016-07-20 02:00:00,,2016-07-20 03:00:00,,2016-07-20 08:30:00,2016-07-20 10:25:00,2016-07-20 09:30:00,2016-07-19 21:20:00,,,adr,adr_transition,adr,adr,untouched,adr_transition,untouched,odr,untouched,odr_transition,rdr,rdr,adr,untouched,untouched,GC
2188,2016-07-20,1321.0,1312.5,1316.5,1312.7,1319.0,1310.7,1317.9,1316.2,1323.7,1316.7,1322.9,1314.6,1334.0,1315.7,1316.45,1312.6,1318.0500000000002,2016-07-21 04:30:00,2016-07-20 19:45:00,2016-07-21 01:05:00,2016-07-20 19:45:00,2016-07-21 03:40:00,,2016-07-21 03:20:00,2016-07-21 09:15:00,2016-07-21 10:25:00,2016-07-21 09:15:00,2016-07-21 10:25:00,,2016-07-20 18:00:00,,2016-07-21 09:10:00,odr,adr,adr,adr,odr,untouched,odr,odr_transition,rdr,odr_transition,rdr,untouched,pre_adr,untouched,odr_transition,GC
2189,2016-07-21,1334.0,1315.7,1333.8,1330.5,1334.0,1324.4,1327.7,1324.6,1326.5,1321.5,1326.2,1322.4,1324.8,1319.4,1319.8,1332.8000000000002,1323.75,2016-07-21 19:35:00,,2016-07-21 19:30:00,2016-07-21 21:00:00,,2016-07-22 03:05:00,,2016-07-22 03:00:00,,2016-07-22 09:45:00,,2016-07-22 09:45:00,2016-07-22 09:45:00,,2016-07-22 08:40:00,adr,untouched,adr,adr,untouched,odr,untouched,odr,untouched,rdr,untouched,rdr,rdr,untouched,odr_transition,GC
2190,2016-07-24,1324.8,1319.4,1322.8,1320.0,1323.4,1313.1,1318.2,1316.1,1318.6,1313.8,1316.9,1314.1,1321.9,1311.1,1322.3000000000002,1321.9,1316.4499999999998,,2016-07-24 20:30:00,2016-07-24 19:55:00,2016-07-24 20:30:00,,2016-07-25 09:35:00,2016-07-25 06:25:00,2016-07-25 03:00:00,2016-07-25 11:15:00,2016-07-25 09:30:00,2016-07-25 11:10:00,2016-07-25 09:30:00,2016-07-24 18:00:00,2016-07-25 12:10:00,2016-07-25 08:30:00,untouched,adr,adr,adr,untouched,rdr,odr,odr,rdr,rdr,rdr,rdr,pre_adr,rdr,odr_transition,GC
2191,2016-07-25,1321.9,1311.1,1317.0,1314.8,1327.9,1313.6,1327.8,1322.4,1332.0,1325.6,1330.3,1326.8,1329.2,1324.9,1313.6999999999998,1317.05,1327.75,2016-07-25 21:00:00,,2016-07-25 20:00:00,2016-07-25 19:35:00,2016-07-26 03:20:00,,2016-07-26 03:20:00,,,2016-07-26 11:55:00,,2016-07-26 09:40:00,2016-07-25 22:40:00,,2016-07-26 08:30:00,adr,untouched,adr,adr,odr,untouched,odr,untouched,untouched,rdr,untouched,rdr,adr,untouched,odr_transition,GC
2192,2016-07-26,1329.2,1324.9,1327.7,1326.5,1327.9,1323.0,1326.5,1324.8,1328.8,1325.4,1336.4,1327.7,1350.0,1328.3,1327.35,1325.75,1326.4,2016-07-27 08:30:00,2016-07-26 20:10:00,2016-07-27 00:55:00,2016-07-26 19:30:00,2016-07-27 05:25:00,,2016-07-27 03:15:00,,2016-07-27 08:30:00,,2016-07-27 10:00:00,,2016-07-26 18:00:00,2016-07-27 02:10:00,,odr_transition,adr,adr,adr,odr,untouched,odr,untouched,odr_transition,untouched,rdr,untouched,pre_adr,adr_transition,untouched,GC
2193,2016-07-27,1350.0,1328.3,1347.5,1345.3,1348.3,1343.8,1348.7,1346.3,1352.1,1345.9,1352.6,1347.1,1349.7,1339.2,1334.9,1347.4499999999998,1349.2,2016-07-28 03:40:00,,2016-07-27 19:30:00,2016-07-27 21:05:00,2016-07-28 02:05:00,2016-07-28 10:45:00,2016-07-28 03:05:00,2016-07-28 05:40:00,2016-07-28 08:30:00,2016-07-28 10:35:00,,2016-07-28 10:20:00,,2016-07-28 02:05:00,2016-07-28 08:30:00,odr,untouched,adr,adr,adr_transition,rdr,odr,odr,odr_transition,rdr,untouched,rdr,untouched,adr_transition,odr_transition,GC
2194,2016-07-28,1349.7,1339.2,1345.1,1341.6,1350.7,1335.0,1343.1,1340.3,1342.3,1336.7,1355.8,1341.1,1362.0,1346.0,1347.8,1343.1,1340.7,2016-07-28 23:45:00,2016-07-28 23:40:00,2016-07-28 20:35:00,2016-07-28 19:30:00,2016-07-29 08:50:00,,2016-07-29 08:30:00,2016-07-29 03:25:00,2016-07-29 08:30:00,,2016-07-29 11:00:00,,2016-07-28 23:40:00,2016-07-29 02:50:00,,adr,adr,adr,adr,odr_transition,untouched,odr_transition,odr,odr_transition,untouched,rdr,untouched,adr,adr_transition,untouched,GC
2195,2016-07-31,1362.0,1346.0,1358.2,1354.2,1358.8,1353.3,1355.1,1353.6,1357.0,1353.5,1356.7,1353.2,1361.9,1353.6,1350.4,1355.9,1355.0500000000002,,,2016-07-31 21:50:00,2016-07-31 20:35:00,2016-08-01 11:40:00,2016-08-01 09:25:00,2016-08-01 03:30:00,2016-08-01 03:00:00,2016-08-01 10:00:00,2016-08-01 09:25:00,2016-08-01 10:00:00,,,2016-08-01 03:40:00,2016-08-01 08:30:00,untouched,untouched,adr,adr,rdr,odr_transition,odr,odr,rdr,odr_transition,rdr,untouched,untouched,odr,odr_transition,GC
2196,2016-08-01,1361.9,1353.6,1361.1,1359.4,1360.6,1353.7,1360.5,1357.9,1368.7,1359.5,1371.5,1366.6,1374.2,1368.1,1355.7,1359.85,1362.7,2016-08-02 03:10:00,,2016-08-02 03:10:00,2016-08-01 19:35:00,2016-08-02 03:05:00,,2016-08-02 03:05:00,,2016-08-02 08:30:00,,2016-08-02 09:55:00,,2016-08-01 21:15:00,2016-08-02 02:55:00,,odr,untouched,odr,adr,odr,untouched,odr,untouched,odr_transition,untouched,rdr,untouched,adr,adr_transition,untouched,GC
2197,2016-08-02,1374.2,1368.1,1370.5,1368.7,1373.1,1368.6,1372.3,1369.5,1373.4,1369.1,1372.0,1366.9,1367.9,1360.6,1370.45,1370.05,1371.1,,2016-08-03 09:00:00,2016-08-02 19:50:00,2016-08-02 21:10:00,2016-08-03 08:10:00,2016-08-03 09:00:00,2016-08-03 04:05:00,2016-08-03 08:15:00,,2016-08-03 08:45:00,,2016-08-03 09:30:00,2016-08-02 18:00:00,2016-08-03 02:00:00,2016-08-03 08:30:00,untouched,odr_transition,adr,adr,odr,odr_transition,odr,odr,untouched,odr_transition,untouched,rdr,pre_adr,adr_transition,odr_transition,GC
2198,2016-08-03,1367.9,1360.6,1364.9,1363.6,1365.6,1355.9,1360.1,1355.5,1369.5,1355.1,1371.4,1366.4,1371.0,1366.1,1364.45,1362.85,1357.15,2016-08-04 07:10:00,2016-08-03 22:40:00,2016-08-03 21:35:00,2016-08-03 19:50:00,2016-08-04 07:10:00,2016-08-04 02:50:00,2016-08-04 07:00:00,2016-08-04 03:05:00,2016-08-04 08:30:00,,,2016-08-04 15:50:00,2016-08-03 18:00:00,2016-08-04 07:00:00,,odr,adr,adr,adr,odr,adr_transition,odr,odr,odr_transition,untouched,untouched,rdr,pre_adr,odr,untouched,GC
2199,2016-08-04,1371.0,1366.1,1367.8,1366.1,1371.0,1365.3,1371.0,1369.4,1370.7,1361.4,1362.5,1347.1,1352.4,1340.4,1369.15,1366.35,1369.95,2016-08-05 01:40:00,2016-08-04 19:25:00,2016-08-04 21:05:00,2016-08-04 19:30:00,2016-08-05 02:00:00,2016-08-05 08:25:00,,2016-08-05 03:50:00,,2016-08-05 08:30:00,,2016-08-05 09:40:00,2016-08-05 01:00:00,2016-08-05 08:20:00,,adr,pre_adr,adr,adr,adr_transition,odr,untouched,odr,untouched,odr_transition,untouched,rdr,adr,odr,untouched,GC
2200,2016-08-07,1352.4,1340.4,1341.3,1337.0,1343.9,1338.3,1342.5,1338.2,1342.3,1335.3,1342.4,1338.9,1343.8,1339.1,1347.3000000000002,1339.15,1338.15,,2016-08-07 18:00:00,2016-08-07 21:00:00,2016-08-08 03:50:00,,2016-08-08 02:45:00,2016-08-08 10:15:00,2016-08-08 03:35:00,2016-08-08 09:00:00,,2016-08-08 10:15:00,,,2016-08-08 02:40:00,,untouched,pre_adr,adr,odr,untouched,adr_transition,rdr,odr,odr_transition,untouched,rdr,untouched,untouched,adr_transition,untouched,GC
2201,2016-08-08,1343.8,1339.1,1341.8,1339.8,1343.0,1338.1,1338.3,1336.7,1340.3,1336.0,1346.1,1337.5,1348.5,1344.0,1341.55,1341.75,1337.0,2016-08-09 09:20:00,2016-08-09 00:15:00,2016-08-08 19:30:00,2016-08-08 21:30:00,2016-08-09 09:15:00,2016-08-09 02:00:00,2016-08-09 04:00:00,2016-08-09 03:00:00,2016-08-09 09:05:00,,2016-08-09 09:30:00,,2016-08-08 19:10:00,2016-08-09 09:10:00,,odr_transition,adr,adr,adr,odr_transition,adr_transition,odr,odr,odr_transition,untouched,rdr,untouched,pre_adr,odr_transition,untouched,GC
2202,2016-08-09,1348.5,1344.0,1348.2,1345.7,1359.5,1346.6,1361.5,1357.1,1363.1,1356.9,1363.6,1357.4,1359.7,1348.4,1346.25,1350.0500000000002,1358.25,2016-08-09 19:30:00,,2016-08-09 19:30:00,,2016-08-10 02:15:00,,2016-08-10 08:20:00,2016-08-10 03:35:00,2016-08-10 09:00:00,2016-08-10 09:30:00,,2016-08-10 09:30:00,2016-08-09 18:00:00,2016-08-10 11:00:00,2016-08-10 09:20:00,adr,untouched,adr,untouched,adr_transition,untouched,odr,odr,odr_transition,rdr,untouched,rdr,pre_adr,rdr,odr_transition,GC
2203,2016-08-10,1359.7,1348.4,1353.8,1352.2,1353.6,1345.8,1349.5,1347.4,1353.3,1348.0,1355.1,1350.6,1359.4,1341.4,1356.0500000000002,1352.9,1350.1,,2016-08-10 21:35:00,2016-08-11 09:00:00,2016-08-10 20:05:00,2016-08-11 09:00:00,2016-08-11 15:10:00,2016-08-11 03:10:00,2016-08-11 14:50:00,2016-08-11 09:00:00,2016-08-11 14:50:00,2016-08-11 10:00:00,2016-08-11 09:45:00,2016-08-11 10:00:00,2016-08-11 04:10:00,2016-08-11 09:45:00,untouched,adr,odr_transition,adr,odr_transition,rdr,odr,rdr,odr_transition,rdr,rdr,rdr,rdr,odr,rdr,GC
